exp	sn	cond	sess	trial	trial_type	dispSize	minProbeTime	respOrder	fixedOrWord	probeBlankTime	screenAdvanceTime	title	typeOfScen	Item	Is_are	you_holder	questionKey	keybResp	keyDef	keybRT	moral_acceptabilityResp	moral_acceptabilityRT	moral_inacceptabilityResp	moral_inacceptabilityRT	rtBeep	rtDeadline	hide_question
charityYou2	115	you	1	64	1	680	0	k	W	150	0	medicalTreatment	ten	a teacher	is	you	XorY	l	Donate	1242	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	0	0	680	0	k	W	300	0	physicalTherapy	fifty	a terrorist	is	you	XorY	s	Keep	710	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	1	0	680	0	k	W	300	0	burntHouse	fifty	a soldier	is	you	XorY	l	Donate	1410	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	2	0	680	0	k	W	300	0	bucketList	fifty	your friend	is	you	XorY	l	Donate	905	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	3	0	680	0	k	W	300	0	legalFees	fifty	an Olympian	is	you	XorY	s	Keep	1013	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	0	1	680	0	k	W	150	0	physicalTherapy	fifty	an addict	is	you	XorY	s	Keep	2824	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	1	1	680	0	k	W	150	0	physicalTherapy	fifty	a teacher	is	you	XorY	s	Keep	2282	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	2	1	680	0	k	W	150	0	paralysis	fifty	a gang member	is	you	XorY	s	Keep	884	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	3	1	680	0	k	W	150	0	bucketList	fifty	an assassin	is	you	XorY	s	Keep	776	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	4	1	680	0	k	W	150	0	bucketList	fifty	a pedophile	is	you	XorY	s	Keep	718	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	5	1	680	0	k	W	150	0	legalFees	fifty	a soldier	is	you	XorY	l	Donate	1080	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	6	1	680	0	k	W	150	0	medicalTreatment	fifty	an adult	is	you	XorY	s	Keep	1002	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	7	1	680	0	k	W	150	0	medicalTreatment	fifty	an adult	is	you	XorY	s	Keep	836	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	8	1	680	0	k	W	150	0	bucketList	fifty	a congressman	is	you	XorY	s	Keep	730	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	9	1	680	0	k	W	150	0	burntHouse	fifty	a soldier	is	you	XorY	l	Donate	1790	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	10	1	680	0	k	W	150	0	hearingAids	fifty	a police officer	is	you	XorY	l	Donate	1789	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	11	1	680	0	k	W	150	0	surgery	fifty	a father	is	you	XorY	s	Keep	2168	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	12	1	680	0	k	W	150	0	paralysis	fifty	an assassin	is	you	XorY	s	Keep	829	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	13	1	680	0	k	W	150	0	burntHouse	fifty	a judge	is	you	XorY	s	Keep	2301	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	14	1	680	0	k	W	150	0	serviceDog	fifty	a police officer	is	you	XorY	l	Donate	1184	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	15	1	680	0	k	W	150	0	serviceDog	fifty	a thief	is	you	XorY	s	Keep	760	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	16	1	680	0	k	W	150	0	surgery	fifty	a soldier	is	you	XorY	l	Donate	869	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	17	1	680	0	k	W	150	0	paralysis	fifty	your cousin	is	you	XorY	l	Donate	945	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	18	1	680	0	k	W	150	0	hearingAids	fifty	a gang member	is	you	XorY	s	Keep	650	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	19	1	680	0	k	W	150	0	serviceDog	fifty	an adult	is	you	XorY	s	Keep	1503	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	20	1	680	0	k	W	150	0	serviceDog	fifty	your friend	is	you	XorY	l	Donate	755	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	21	1	680	0	k	W	150	0	physicalTherapy	fifty	a terrorist	is	you	XorY	s	Keep	1041	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	22	1	680	0	k	W	150	0	serviceDog	fifty	an Olympian	is	you	XorY	s	Keep	825	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	23	1	680	0	k	W	150	0	medicalTreatment	fifty	a teacher	is	you	XorY	l	Donate	843	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	24	1	680	0	k	W	150	0	surgery	fifty	a mother	is	you	XorY	s	Keep	1430	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	25	1	680	0	k	W	150	0	medicalTreatment	fifty	a nun	is	you	XorY	s	Keep	856	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	26	1	680	0	k	W	150	0	medicalTreatment	fifty	a father	is	you	XorY	s	Keep	1122	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	27	1	680	0	k	W	150	0	bucketList	fifty	an elderly person	is	you	XorY	l	Donate	1745	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	28	1	680	0	k	W	150	0	hearingAids	fifty	an addict	is	you	XorY	s	Keep	914	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	29	1	680	0	k	W	150	0	legalFees	fifty	a gang member	is	you	XorY	s	Keep	639	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	30	1	680	0	k	W	150	0	paralysis	fifty	an astronaut	is	you	XorY	l	Donate	909	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	31	1	680	0	k	W	150	0	surgery	fifty	a congressman	is	you	XorY	s	Keep	757	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	32	1	680	0	k	W	150	0	physicalTherapy	fifty	a celebrity	is	you	XorY	s	Keep	1163	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	33	1	680	0	k	W	150	0	medicalTreatment	fifty	your grandfather	is	you	XorY	l	Donate	852	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	34	1	680	0	k	W	150	0	legalFees	fifty	an assassin	is	you	XorY	s	Keep	630	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	35	1	680	0	k	W	150	0	surgery	fifty	a father	is	you	XorY	s	Keep	1322	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	36	1	680	0	k	W	150	0	physicalTherapy	fifty	a rapist	is	you	XorY	s	Keep	826	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	37	1	680	0	k	W	150	0	paralysis	fifty	a judge	is	you	XorY	s	Keep	671	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	38	1	680	0	k	W	150	0	hearingAids	fifty	your grandfather	is	you	XorY	l	Donate	763	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	39	1	680	0	k	W	150	0	legalFees	fifty	your sibling	is	you	XorY	l	Donate	854	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	40	1	680	0	k	W	150	0	serviceDog	fifty	a judge	is	you	XorY	s	Keep	699	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	41	1	680	0	k	W	150	0	paralysis	fifty	a soldier	is	you	XorY	l	Donate	916	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	42	1	680	0	k	W	150	0	serviceDog	fifty	your friend	is	you	XorY	l	Donate	704	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	43	1	680	0	k	W	150	0	serviceDog	fifty	a rapist	is	you	XorY	s	Keep	836	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	44	1	680	0	k	W	150	0	legalFees	fifty	a soldier	is	you	XorY	l	Donate	992	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	45	1	680	0	k	W	150	0	serviceDog	fifty	a teacher	is	you	XorY	l	Donate	1683	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	46	1	680	0	k	W	150	0	physicalTherapy	fifty	a congressman	is	you	XorY	s	Keep	1292	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	47	1	680	0	k	W	150	0	legalFees	fifty	a teacher	is	you	XorY	l	Donate	1311	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	48	1	680	0	k	W	150	0	paralysis	fifty	a celebrity	is	you	XorY	s	Keep	1553	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	49	1	680	0	k	W	150	0	bucketList	fifty	an astronaut	is	you	XorY	l	Donate	1345	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	50	1	680	0	k	W	150	0	hearingAids	fifty	a gang member	is	you	XorY	s	Keep	681	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	51	1	680	0	k	W	150	0	burntHouse	fifty	an astronaut	is	you	XorY	l	Donate	689	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	52	1	680	0	k	W	150	0	hearingAids	fifty	a police officer	is	you	XorY	l	Donate	1169	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	53	1	680	0	k	W	150	0	burntHouse	fifty	your mother	is	you	XorY	l	Donate	677	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	54	1	680	0	k	W	150	0	paralysis	fifty	an elderly person	is	you	XorY	l	Donate	846	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	55	1	680	0	k	W	150	0	bucketList	fifty	a terrorist	is	you	XorY	s	Keep	948	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	56	1	680	0	k	W	150	0	physicalTherapy	fifty	your cousin	is	you	XorY	l	Donate	707	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	57	1	680	0	k	W	150	0	paralysis	fifty	a pedophile	is	you	XorY	s	Keep	749	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	58	1	680	0	k	W	150	0	physicalTherapy	fifty	your cousin	is	you	XorY	l	Donate	843	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	59	1	680	0	k	W	150	0	burntHouse	fifty	a rapist	is	you	XorY	s	Keep	1163	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	60	1	680	0	k	W	150	0	medicalTreatment	fifty	your cousin	is	you	XorY	l	Donate	697	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	61	1	680	0	k	W	150	0	burntHouse	fifty	an adult	is	you	XorY	s	Keep	2127	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	62	1	680	0	k	W	150	0	bucketList	fifty	your mother	is	you	XorY	l	Donate	973	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	63	1	680	0	k	W	150	0	paralysis	fifty	an assassin	is	you	XorY	s	Keep	1156	0	0	0	0	N/A	-1	visible
charityYou2	115	you	2	64	1	680	0	k	W	150	0	medicalTreatment	fifty	an adult	is	you	XorY	s	Keep	9440	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	0	0	680	0	k	W	300	0	paralysis	onehundred	a congressman	is	you	XorY	s	Keep	978	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	1	0	680	0	k	W	300	0	bucketList	onehundred	a terrorist	is	you	XorY	s	Keep	1024	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	2	0	680	0	k	W	300	0	medicalTreatment	onehundred	an Olympian	is	you	XorY	s	Keep	1058	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	3	0	680	0	k	W	300	0	legalFees	onehundred	a terrorist	is	you	XorY	s	Keep	651	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	0	1	680	0	k	W	150	0	burntHouse	onehundred	a thief	is	you	XorY	s	Keep	963	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	1	1	680	0	k	W	150	0	physicalTherapy	onehundred	your mother	is	you	XorY	l	Donate	767	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	2	1	680	0	k	W	150	0	surgery	onehundred	a nun	is	you	XorY	s	Keep	675	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	3	1	680	0	k	W	150	0	bucketList	onehundred	a mentor	is	you	XorY	l	Donate	1167	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	4	1	680	0	k	W	150	0	physicalTherapy	onehundred	your grandfather	is	you	XorY	l	Donate	862	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	5	1	680	0	k	W	150	0	legalFees	onehundred	an Olympian	is	you	XorY	s	Keep	686	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	6	1	680	0	k	W	150	0	paralysis	onehundred	a nun	is	you	XorY	s	Keep	742	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	7	1	680	0	k	W	150	0	surgery	onehundred	a soldier	is	you	XorY	l	Donate	822	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	8	1	680	0	k	W	150	0	hearingAids	onehundred	a terrorist	is	you	XorY	s	Keep	781	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	9	1	680	0	k	W	150	0	legalFees	onehundred	your mother	is	you	XorY	l	Donate	781	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	10	1	680	0	k	W	150	0	burntHouse	onehundred	a convict	is	you	XorY	s	Keep	998	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	11	1	680	0	k	W	150	0	legalFees	onehundred	a teacher	is	you	XorY	l	Donate	1214	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	12	1	680	0	k	W	150	0	serviceDog	onehundred	a soldier	is	you	XorY	l	Donate	1133	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	13	1	680	0	k	W	150	0	paralysis	onehundred	a father	is	you	XorY	s	Keep	1172	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	14	1	680	0	k	W	150	0	surgery	onehundred	a congressman	is	you	XorY	s	Keep	2249	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	15	1	680	0	k	W	150	0	surgery	onehundred	a teacher	is	you	XorY	s	Keep	1114	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	16	1	680	0	k	W	150	0	surgery	onehundred	a rapist	is	you	XorY	s	Keep	694	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	17	1	680	0	k	W	150	0	surgery	onehundred	a nun	is	you	XorY	s	Keep	831	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	18	1	680	0	k	W	150	0	medicalTreatment	onehundred	a pedophile	is	you	XorY	s	Keep	729	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	19	1	680	0	k	W	150	0	paralysis	onehundred	a rapist	is	you	XorY	s	Keep	1152	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	20	1	680	0	k	W	150	0	paralysis	onehundred	a police officer	is	you	XorY	s	Keep	993	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	21	1	680	0	k	W	150	0	surgery	onehundred	an addict	is	you	XorY	s	Keep	604	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	22	1	680	0	k	W	150	0	serviceDog	onehundred	a pedophile	is	you	XorY	s	Keep	700	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	23	1	680	0	k	W	150	0	medicalTreatment	onehundred	a mother	is	you	XorY	l	Donate	1440	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	24	1	680	0	k	W	150	0	legalFees	onehundred	an adult	is	you	XorY	s	Keep	697	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	25	1	680	0	k	W	150	0	medicalTreatment	onehundred	your mother	is	you	XorY	s	Keep	2058	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	26	1	680	0	k	W	150	0	physicalTherapy	onehundred	your sibling	is	you	XorY	l	Donate	2020	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	27	1	680	0	k	W	150	0	hearingAids	onehundred	your sibling	is	you	XorY	l	Donate	907	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	28	1	680	0	k	W	150	0	bucketList	onehundred	a father	is	you	XorY	s	Keep	1188	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	29	1	680	0	k	W	150	0	physicalTherapy	onehundred	your grandfather	is	you	XorY	l	Donate	1076	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	30	1	680	0	k	W	150	0	bucketList	onehundred	an adult	is	you	XorY	s	Keep	1025	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	31	1	680	0	k	W	150	0	paralysis	onehundred	a father	is	you	XorY	s	Keep	1259	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	32	1	680	0	k	W	150	0	physicalTherapy	onehundred	a soldier	is	you	XorY	s	Keep	817	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	33	1	680	0	k	W	150	0	burntHouse	onehundred	a soldier	is	you	XorY	l	Donate	1182	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	34	1	680	0	k	W	150	0	serviceDog	onehundred	a rapist	is	you	XorY	s	Keep	661	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	35	1	680	0	k	W	150	0	burntHouse	onehundred	a thief	is	you	XorY	s	Keep	804	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	36	1	680	0	k	W	150	0	paralysis	onehundred	a thief	is	you	XorY	s	Keep	699	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	37	1	680	0	k	W	150	0	paralysis	onehundred	a mentor	is	you	XorY	s	Keep	948	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	38	1	680	0	k	W	150	0	surgery	onehundred	a nun	is	you	XorY	s	Keep	683	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	39	1	680	0	k	W	150	0	hearingAids	onehundred	a mother	is	you	XorY	s	Keep	2392	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	40	1	680	0	k	W	150	0	surgery	onehundred	an addict	is	you	XorY	s	Keep	699	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	41	1	680	0	k	W	150	0	paralysis	onehundred	a rapist	is	you	XorY	s	Keep	710	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	42	1	680	0	k	W	150	0	surgery	onehundred	a celebrity	is	you	XorY	s	Keep	1373	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	43	1	680	0	k	W	150	0	paralysis	onehundred	a mentor	is	you	XorY	s	Keep	1596	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	44	1	680	0	k	W	150	0	legalFees	onehundred	a rapist	is	you	XorY	s	Keep	1162	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	45	1	680	0	k	W	150	0	serviceDog	onehundred	your sibling	is	you	XorY	l	Donate	1067	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	46	1	680	0	k	W	150	0	burntHouse	onehundred	a congressman	is	you	XorY	s	Keep	721	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	47	1	680	0	k	W	150	0	hearingAids	onehundred	a nun	is	you	XorY	s	Keep	638	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	48	1	680	0	k	W	150	0	hearingAids	onehundred	an addict	is	you	XorY	s	Keep	699	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	49	1	680	0	k	W	150	0	surgery	onehundred	a celebrity	is	you	XorY	s	Keep	676	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	50	1	680	0	k	W	150	0	paralysis	onehundred	a judge	is	you	XorY	s	Keep	1093	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	51	1	680	0	k	W	150	0	burntHouse	onehundred	your grandfather	is	you	XorY	l	Donate	885	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	52	1	680	0	k	W	150	0	legalFees	onehundred	a celebrity	is	you	XorY	s	Keep	647	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	53	1	680	0	k	W	150	0	medicalTreatment	onehundred	an adult	is	you	XorY	s	Keep	651	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	54	1	680	0	k	W	150	0	surgery	onehundred	a pedophile	is	you	XorY	s	Keep	719	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	55	1	680	0	k	W	150	0	surgery	onehundred	a police officer	is	you	XorY	s	Keep	1350	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	56	1	680	0	k	W	150	0	burntHouse	onehundred	a convict	is	you	XorY	s	Keep	649	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	57	1	680	0	k	W	150	0	legalFees	onehundred	a terrorist	is	you	XorY	s	Keep	624	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	58	1	680	0	k	W	150	0	surgery	onehundred	an Olympian	is	you	XorY	s	Keep	829	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	59	1	680	0	k	W	150	0	serviceDog	onehundred	an elderly person	is	you	XorY	s	Keep	778	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	60	1	680	0	k	W	150	0	physicalTherapy	onehundred	an Olympian	is	you	XorY	s	Keep	699	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	61	1	680	0	k	W	150	0	burntHouse	onehundred	a pedophile	is	you	XorY	s	Keep	591	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	62	1	680	0	k	W	150	0	physicalTherapy	onehundred	a congressman	is	you	XorY	s	Keep	669	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	63	1	680	0	k	W	150	0	serviceDog	onehundred	your grandfather	is	you	XorY	l	Donate	829	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	64	1	680	0	k	W	150	0	burntHouse	onehundred	an adult	is	you	XorY	s	Keep	707	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	65	1	680	0	k	W	150	0	medicalTreatment	onehundred	a police officer	is	you	XorY	s	Keep	877	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	66	1	680	0	k	W	150	0	medicalTreatment	onehundred	your sibling	is	you	XorY	l	Donate	979	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	67	1	680	0	k	W	150	0	bucketList	onehundred	a thief	is	you	XorY	s	Keep	932	0	0	0	0	N/A	-1	visible
charityYou2	115	you	3	68	1	680	0	k	W	150	0	bucketList	onehundred	a judge	is	you	XorY	s	Keep	506	0	0	0	0	N/A	-1	visible
charityYou2	116	you	1	0	0	680	0	k	W	300	0	burntHouse	ten	an Olympian	is	you	XorY	l	Keep	30259	0	0	0	0	N/A	-1	visible
charityYou2	116	you	1	1	0	680	0	k	W	300	0	hearingAids	ten	an Olympian	is	you	XorY	l	Keep	25020	0	0	0	0	N/A	-1	visible
charityYou2	116	you	1	2	0	680	0	k	W	300	0	surgery	ten	a congressman	is	you	XorY	s	Donate	12293	0	0	0	0	N/A	-1	visible
charityYou2	116	you	1	3	0	680	0	k	W	300	0	physicalTherapy	ten	your mother	is	you	XorY	l	Keep	3668	0	0	0	0	N/A	-1	visible
charityYou2	116	you	1	4	0	680	0	k	W	300	0	medicalTreatment	ten	an addict	is	you	XorY	s	Donate	4314	0	0	0	0	N/A	-1	visible
charityYou2	116	you	1	5	0	680	0	k	W	300	0	serviceDog	ten	a father	is	you	XorY	l	Keep	4337	0	0	0	0	N/A	-1	visible
charityYou2	116	you	1	6	0	680	0	k	W	300	0	paralysis	ten	a rapist	is	you	XorY	s	Donate	4228	0	0	0	0	N/A	-1	visible
charityYou2	116	you	1	7	0	680	0	k	W	300	0	bucketList	ten	an adult	is	you	XorY	s	Donate	2893	0	0	0	0	N/A	-1	visible
charityYou2	116	you	1	0	1	680	0	k	W	150	0	serviceDog	ten	a nun	is	you	XorY	s	Donate	9328	0	0	0	0	N/A	-1	visible
charityYou2	116	you	1	1	1	680	0	k	W	150	0	hearingAids	ten	your friend	is	you	XorY	s	Donate	2091	0	0	0	0	N/A	-1	visible
charityYou2	116	you	1	2	1	680	0	k	W	150	0	burntHouse	ten	a mother	is	you	XorY	s	Donate	2974	0	0	0	0	N/A	-1	visible
charityYou2	116	you	1	3	1	680	0	k	W	150	0	surgery	ten	an astronaut	is	you	XorY	s	Donate	2293	0	0	0	0	N/A	-1	visible
charityYou2	116	you	1	4	1	680	0	k	W	150	0	physicalTherapy	ten	your cousin	is	you	XorY	s	Donate	2514	0	0	0	0	N/A	-1	visible
charityYou2	116	you	1	5	1	680	0	k	W	150	0	physicalTherapy	ten	a gang member	is	you	XorY	l	Keep	2435	0	0	0	0	N/A	-1	visible
charityYou2	116	you	1	6	1	680	0	k	W	150	0	serviceDog	ten	a congressman	is	you	XorY	l	Keep	3333	0	0	0	0	N/A	-1	visible
charityYou2	116	you	1	7	1	680	0	k	W	150	0	paralysis	ten	an Olympian	is	you	XorY	s	Donate	3172	0	0	0	0	N/A	-1	visible
charityYou2	116	you	1	8	1	680	0	k	W	150	0	paralysis	ten	a soldier	is	you	XorY	s	Donate	2872	0	0	0	0	N/A	-1	visible
charityYou2	116	you	1	9	1	680	0	k	W	150	0	hearingAids	ten	a police officer	is	you	XorY	s	Donate	2504	0	0	0	0	N/A	-1	visible
charityYou2	116	you	1	10	1	680	0	k	W	150	0	serviceDog	ten	a terrorist	is	you	XorY	l	Keep	1266	0	0	0	0	N/A	-1	visible
charityYou2	116	you	1	11	1	680	0	k	W	150	0	burntHouse	ten	your grandfather	is	you	XorY	s	Donate	1575	0	0	0	0	N/A	-1	visible
charityYou2	116	you	1	12	1	680	0	k	W	150	0	bucketList	ten	a rapist	is	you	XorY	l	Keep	1949	0	0	0	0	N/A	-1	visible
charityYou2	116	you	1	13	1	680	0	k	W	150	0	paralysis	ten	a soldier	is	you	XorY	s	Donate	1390	0	0	0	0	N/A	-1	visible
charityYou2	116	you	1	14	1	680	0	k	W	150	0	burntHouse	ten	a congressman	is	you	XorY	l	Keep	1710	0	0	0	0	N/A	-1	visible
charityYou2	116	you	1	15	1	680	0	k	W	150	0	bucketList	ten	a soldier	is	you	XorY	s	Donate	1551	0	0	0	0	N/A	-1	visible
charityYou2	116	you	1	16	1	680	0	k	W	150	0	serviceDog	ten	an elderly person	is	you	XorY	s	Donate	1312	0	0	0	0	N/A	-1	visible
charityYou2	116	you	1	17	1	680	0	k	W	150	0	surgery	ten	a congressman	is	you	XorY	l	Keep	2934	0	0	0	0	N/A	-1	visible
charityYou2	116	you	1	18	1	680	0	k	W	150	0	surgery	ten	a convict	is	you	XorY	l	Keep	1380	0	0	0	0	N/A	-1	visible
charityYou2	116	you	1	19	1	680	0	k	W	150	0	paralysis	ten	a gang member	is	you	XorY	l	Keep	969	0	0	0	0	N/A	-1	visible
charityYou2	116	you	1	20	1	680	0	k	W	150	0	physicalTherapy	ten	a rapist	is	you	XorY	l	Keep	766	0	0	0	0	N/A	-1	visible
charityYou2	116	you	1	21	1	680	0	k	W	150	0	paralysis	ten	your friend	is	you	XorY	s	Donate	887	0	0	0	0	N/A	-1	visible
charityYou2	116	you	1	22	1	680	0	k	W	150	0	hearingAids	ten	a mother	is	you	XorY	s	Donate	2837	0	0	0	0	N/A	-1	visible
charityYou2	116	you	1	23	1	680	0	k	W	150	0	serviceDog	ten	a gang member	is	you	XorY	l	Keep	798	0	0	0	0	N/A	-1	visible
charityYou2	116	you	1	24	1	680	0	k	W	150	0	surgery	ten	your friend	is	you	XorY	s	Donate	1491	0	0	0	0	N/A	-1	visible
charityYou2	116	you	1	25	1	680	0	k	W	150	0	burntHouse	ten	a gang member	is	you	XorY	l	Keep	659	0	0	0	0	N/A	-1	visible
charityYou2	116	you	1	26	1	680	0	k	W	150	0	legalFees	ten	a pedophile	is	you	XorY	l	Keep	2461	0	0	0	0	N/A	-1	visible
